week,actors,cumulative
85,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@washingtonpost', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 5}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@TeamCavuto', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 53}, {'name': '@ABC', 'frequency': 1}, {'name': '@WashTimes', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@Trump', 'frequency': 10}, {'name': '@greta', 'frequency': 3}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@TrumpTurnberry', 'frequency': 2}, {'name': '@TrumpScotland', 'frequency': 1}, {'name': '@J', 'frequency': 9}, {'name': '@The', 'frequency': 4}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@JebBush', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@MissUniverse', 'frequency': 1}, {'name': '@HuffingtonPost', 'frequency': 1}, {'name': '@cspan', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 1}, {'name': '@Chris', 'frequency': 2}, {'name': '@fackinpeter', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 5}, {'name': '@PianoBecca', 'frequency': 2}, {'name': '@TrumpFerryPoint', 'frequency': 1}, {'name': '@TrumpChicago', 'frequency': 3}, {'name': '@SixteenChicago', 'frequency': 1}, {'name': '@TrumpSoHo', 'frequency': 1}, {'name': '@Jackshallis', 'frequency': 1}, {'name': '@BrandiGlanville', 'frequency': 1}, {'name': '@trumpwinery', 'frequency': 1}]",125
86,"[{'name': '@foxandfriends', 'frequency': 5}, {'name': '@realDonaldTrump', 'frequency': 69}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@Trump', 'frequency': 6}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@J', 'frequency': 2}, {'name': '@politico', 'frequency': 1}, {'name': '@TrumpDoral', 'frequency': 2}, {'name': '@pennjillette', 'frequency': 1}, {'name': '@mcuban', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 1}, {'name': '@TrumpLasVegas', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 2}, {'name': '@TrumpPanama', 'frequency': 2}, {'name': '@MasterBaxter8', 'frequency': 1}, {'name': '@TrumpSoHo', 'frequency': 1}, {'name': '@kyleraccio', 'frequency': 1}, {'name': '@RealPro4Real', 'frequency': 2}, {'name': '@Jackshallis', 'frequency': 1}, {'name': '@KenyaMoore', 'frequency': 1}, {'name': '@VinceMcMahon', 'frequency': 1}]",103
87,"[{'name': '@foxandfriends', 'frequency': 11}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 103}, {'name': '@ABC', 'frequency': 1}, {'name': '@NBC', 'frequency': 2}, {'name': '@IvankaTrump', 'frequency': 4}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@Trump', 'frequency': 2}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@TrumpTurnberry', 'frequency': 1}, {'name': '@J', 'frequency': 7}, {'name': '@The', 'frequency': 5}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@Macys', 'frequency': 3}, {'name': '@nbc', 'frequency': 3}, {'name': '@Chris', 'frequency': 1}, {'name': '@fackinpeter', 'frequency': 3}, {'name': '@ApprenticeNBC', 'frequency': 14}, {'name': '@PianoBecca', 'frequency': 2}, {'name': '@ryanbushby', 'frequency': 1}, {'name': '@LeezaGibbons', 'frequency': 2}, {'name': '@KenyaMoore', 'frequency': 2}, {'name': '@BrandiGlanville', 'frequency': 1}, {'name': '@RealGilbert', 'frequency': 1}, {'name': '@ronmeier123', 'frequency': 4}]",178
88,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 323}, {'name': '@GeraldoRivera', 'frequency': 5}, {'name': '@ABC', 'frequency': 1}, {'name': '@FLGovScott', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@mike', 'frequency': 3}, {'name': '@NBC', 'frequency': 6}, {'name': '@nypost', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 25}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@DonaldJTrumpJr', 'frequency': 6}, {'name': '@RealDonaldTrump', 'frequency': 2}, {'name': '@piersmorgan', 'frequency': 3}, {'name': '@Mike', 'frequency': 1}, {'name': '@Trump', 'frequency': 6}, {'name': '@realdonaldtrump', 'frequency': 2}, {'name': '@J', 'frequency': 34}, {'name': '@The', 'frequency': 12}, {'name': '@TrumpDoral', 'frequency': 2}, {'name': '@David', 'frequency': 2}, {'name': '@ShawnJohnson', 'frequency': 7}, {'name': '@MissUniverse', 'frequency': 1}, {'name': '@TrumpTowerNY', 'frequency': 2}, {'name': '@nbc', 'frequency': 15}, {'name': '@mboyle1', 'frequency': 1}, {'name': '@DMRegister', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 2}, {'name': '@Chris', 'frequency': 6}, {'name': '@fackinpeter', 'frequency': 1}, {'name': '@dcfoodsafety', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 94}, {'name': '@TrumpChicago', 'frequency': 1}, {'name': '@TrumpCollection', 'frequency': 1}, {'name': '@Letterman', 'frequency': 3}, {'name': '@SteveKingIA', 'frequency': 1}, {'name': '@Citizens', 'frequency': 1}, {'name': '@Joan', 'frequency': 2}, {'name': '@LeezaGibbons', 'frequency': 6}, {'name': '@KenyaMoore', 'frequency': 7}, {'name': '@BrandiGlanville', 'frequency': 23}, {'name': '@kevinjonas', 'frequency': 15}, {'name': '@MsVivicaFox', 'frequency': 8}, {'name': '@CelebApprentice', 'frequency': 2}, {'name': '@IanZiering', 'frequency': 4}, {'name': '@Kateplusmy8', 'frequency': 8}, {'name': '@TMZ', 'frequency': 1}, {'name': '@MissUSA', 'frequency': 1}, {'name': '@GolfMagazine', 'frequency': 1}, {'name': '@RealGilbert', 'frequency': 12}]",669
89,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 5}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@MittRomney', 'frequency': 1}, {'name': '@thehill', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 66}, {'name': '@GeraldoRivera', 'frequency': 6}, {'name': '@NBC', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 4}, {'name': '@DonaldJTrumpJr', 'frequency': 1}, {'name': '@RealBenCarson', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@morningmika', 'frequency': 1}, {'name': '@Trump', 'frequency': 7}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@AP', 'frequency': 1}, {'name': '@J', 'frequency': 9}, {'name': '@NYDailyNews', 'frequency': 1}, {'name': '@The', 'frequency': 2}, {'name': '@TrumpDoral', 'frequency': 6}, {'name': '@MissUniverse', 'frequency': 9}, {'name': '@FoxNewsInsider', 'frequency': 1}, {'name': '@nbc', 'frequency': 4}, {'name': '@fitsnews', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 13}, {'name': '@TrumpGolfLA', 'frequency': 1}, {'name': '@RealPro4Real', 'frequency': 1}, {'name': '@Joan', 'frequency': 1}, {'name': '@LeezaGibbons', 'frequency': 1}, {'name': '@KenyaMoore', 'frequency': 3}, {'name': '@BrandiGlanville', 'frequency': 4}, {'name': '@CelebApprentice', 'frequency': 2}, {'name': '@IanZiering', 'frequency': 4}, {'name': '@TMZ', 'frequency': 1}]",166
90,"[{'name': '@foxandfriends', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@thehill', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 80}, {'name': '@ABC', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@nypost', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 9}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@DonaldJTrumpJr', 'frequency': 2}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@Trump', 'frequency': 5}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@AP', 'frequency': 1}, {'name': '@J', 'frequency': 20}, {'name': '@The', 'frequency': 4}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@Macys', 'frequency': 1}, {'name': '@ShawnJohnson', 'frequency': 1}, {'name': '@MissUniverse', 'frequency': 5}, {'name': '@JenniferJJacobs', 'frequency': 5}, {'name': '@nbc', 'frequency': 3}, {'name': '@mboyle1', 'frequency': 1}, {'name': '@DMRegister', 'frequency': 6}, {'name': '@fitsnews', 'frequency': 4}, {'name': '@Chris', 'frequency': 1}, {'name': '@dcfoodsafety', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 17}, {'name': '@TrumpChicago', 'frequency': 3}, {'name': '@SixteenChicago', 'frequency': 2}, {'name': '@TrumpCollection', 'frequency': 1}, {'name': '@not', 'frequency': 1}, {'name': '@SteveKingIA', 'frequency': 1}, {'name': '@Citizens', 'frequency': 1}, {'name': '@Joan', 'frequency': 8}, {'name': '@KenyaMoore', 'frequency': 2}, {'name': '@BrandiGlanville', 'frequency': 3}, {'name': '@AGSchneiderman', 'frequency': 1}, {'name': '@CelebApprentice', 'frequency': 6}, {'name': '@Lord', 'frequency': 1}]",210
91,"[{'name': '@FoxNews', 'frequency': 8}, {'name': '@MittRomney', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 4}, {'name': '@NBCNews', 'frequency': 9}, {'name': '@EricTrump', 'frequency': 3}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@GOP', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 110}, {'name': '@GeraldoRivera', 'frequency': 6}, {'name': '@ABC', 'frequency': 1}, {'name': '@NBC', 'frequency': 10}, {'name': '@nypost', 'frequency': 3}, {'name': '@IvankaTrump', 'frequency': 7}, {'name': '@oreillyfactor', 'frequency': 10}, {'name': '@DonaldJTrumpJr', 'frequency': 4}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 2}, {'name': '@Trump', 'frequency': 9}, {'name': '@greta', 'frequency': 4}, {'name': '@KarlRove', 'frequency': 3}, {'name': '@J', 'frequency': 13}, {'name': '@politico', 'frequency': 1}, {'name': '@NYDailyNews', 'frequency': 1}, {'name': '@The', 'frequency': 3}, {'name': '@TrumpDoral', 'frequency': 3}, {'name': '@SarahPalinUSA', 'frequency': 1}, {'name': '@MissUniverse', 'frequency': 3}, {'name': '@JenniferJJacobs', 'frequency': 1}, {'name': '@TrumpToronto', 'frequency': 1}, {'name': '@nbc', 'frequency': 3}, {'name': '@DMRegister', 'frequency': 2}, {'name': '@Newsmax', 'frequency': 5}, {'name': '@Chris', 'frequency': 3}, {'name': '@dcfoodsafety', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 29}, {'name': '@TrumpPanama', 'frequency': 1}, {'name': '@TrumpWaikiki', 'frequency': 2}, {'name': '@TrumpCollection', 'frequency': 2}, {'name': '@SteveKingIA', 'frequency': 1}, {'name': '@Citizens', 'frequency': 1}, {'name': '@bahia6085', 'frequency': 1}, {'name': '@Joan', 'frequency': 1}, {'name': '@LeezaGibbons', 'frequency': 1}, {'name': '@KenyaMoore', 'frequency': 7}, {'name': '@BrandiGlanville', 'frequency': 6}, {'name': '@MsVivicaFox', 'frequency': 2}, {'name': '@CelebApprentice', 'frequency': 1}, {'name': '@IanZiering', 'frequency': 6}, {'name': '@Kateplusmy8', 'frequency': 3}, {'name': '@Lord', 'frequency': 1}]",307
92,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 4}, {'name': '@realDonaldTrump', 'frequency': 66}, {'name': '@GeraldoRivera', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@DonaldJTrumpJr', 'frequency': 5}, {'name': '@Mike', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@J', 'frequency': 11}, {'name': '@The', 'frequency': 1}, {'name': '@FoxNewsInsider', 'frequency': 1}, {'name': '@nbc', 'frequency': 3}, {'name': '@mboyle1', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 21}, {'name': '@PianoBecca', 'frequency': 1}, {'name': '@TrumpNewYork', 'frequency': 1}, {'name': '@Joan', 'frequency': 9}, {'name': '@KenyaMoore', 'frequency': 6}, {'name': '@BrandiGlanville', 'frequency': 3}, {'name': '@MsVivicaFox', 'frequency': 5}, {'name': '@CelebApprentice', 'frequency': 1}, {'name': '@IanZiering', 'frequency': 2}]",151
93,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@NBCNews', 'frequency': 3}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 89}, {'name': '@GeraldoRivera', 'frequency': 12}, {'name': '@ScottWalker', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@WashTimes', 'frequency': 1}, {'name': '@NBC', 'frequency': 3}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 3}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 1}, {'name': '@piersmorgan', 'frequency': 2}, {'name': '@Mike', 'frequency': 1}, {'name': '@Trump', 'frequency': 4}, {'name': '@realdonaldtrump', 'frequency': 2}, {'name': '@J', 'frequency': 6}, {'name': '@NYDailyNews', 'frequency': 3}, {'name': '@The', 'frequency': 3}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@davidaxelrod', 'frequency': 7}, {'name': '@SarahPalinUSA', 'frequency': 2}, {'name': '@Forbes', 'frequency': 3}, {'name': '@TrumpToronto', 'frequency': 3}, {'name': '@nbc', 'frequency': 2}, {'name': '@mboyle1', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 3}, {'name': '@dcfoodsafety', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 13}, {'name': '@TrumpChicago', 'frequency': 3}, {'name': '@TrumpNewYork', 'frequency': 3}, {'name': '@TurnberryBuzz', 'frequency': 4}, {'name': '@TrumpWaikiki', 'frequency': 3}, {'name': '@MasterBaxter8', 'frequency': 1}, {'name': '@ForbesInspector', 'frequency': 1}, {'name': '@RealSQUEZZ', 'frequency': 1}, {'name': '@RealPro4Real', 'frequency': 1}, {'name': '@LeezaGibbons', 'frequency': 15}, {'name': '@KenyaMoore', 'frequency': 2}, {'name': '@kevinjonas', 'frequency': 2}, {'name': '@AGSchneiderman', 'frequency': 2}, {'name': '@MsVivicaFox', 'frequency': 10}, {'name': '@CelebApprentice', 'frequency': 1}]",228
94,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 40}, {'name': '@GeraldoRivera', 'frequency': 5}, {'name': '@TODAYshow', 'frequency': 2}, {'name': '@IvankaTrump', 'frequency': 4}, {'name': '@DonaldJTrumpJr', 'frequency': 4}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@Trump', 'frequency': 5}, {'name': '@J', 'frequency': 4}, {'name': '@GolfChannel', 'frequency': 1}, {'name': '@TrumpDoral', 'frequency': 2}, {'name': '@jacknicklaus', 'frequency': 1}, {'name': '@MissUniverse', 'frequency': 1}, {'name': '@TrumpTowerNY', 'frequency': 1}, {'name': '@TrumpToronto', 'frequency': 1}, {'name': '@nbc', 'frequency': 1}, {'name': '@fitsnews', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 2}, {'name': '@ApprenticeNBC', 'frequency': 5}, {'name': '@ryanbushby', 'frequency': 1}, {'name': '@Joan', 'frequency': 3}, {'name': '@LeezaGibbons', 'frequency': 5}, {'name': '@KenyaMoore', 'frequency': 1}, {'name': '@Rosie', 'frequency': 1}, {'name': '@BrandiGlanville', 'frequency': 4}, {'name': '@kevinjonas', 'frequency': 4}]",104
95,"[{'name': '@washingtonpost', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 5}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 18}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@J', 'frequency': 2}, {'name': '@NRO', 'frequency': 1}, {'name': '@UnionLeader', 'frequency': 1}, {'name': '@TIME', 'frequency': 1}, {'name': '@DailyCaller', 'frequency': 1}, {'name': '@HuffingtonPost', 'frequency': 1}, {'name': '@fitsnews', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 1}, {'name': '@TurnberryBuzz', 'frequency': 1}, {'name': '@belllabooo13', 'frequency': 1}]",41
96,"[{'name': '@seanhannity', 'frequency': 3}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 23}, {'name': '@WashTimes', 'frequency': 1}, {'name': '@Trump', 'frequency': 3}, {'name': '@TrumpDoral', 'frequency': 2}, {'name': '@DNorrell', 'frequency': 1}, {'name': '@mboyle1', 'frequency': 1}, {'name': '@TrumpFerryPoint', 'frequency': 1}, {'name': '@MasterBaxter8', 'frequency': 1}, {'name': '@belllabooo13', 'frequency': 1}, {'name': '@bahia6085', 'frequency': 1}]",39
97,"[{'name': '@foxandfriends', 'frequency': 5}, {'name': '@FoxNews', 'frequency': 7}, {'name': '@realDonaldTrump', 'frequency': 35}, {'name': '@NBC', 'frequency': 1}, {'name': '@CNBC', 'frequency': 1}, {'name': '@Trump', 'frequency': 16}, {'name': '@greta', 'frequency': 6}, {'name': '@J', 'frequency': 7}, {'name': '@TrumpDoral', 'frequency': 5}, {'name': '@jacknicklaus', 'frequency': 1}, {'name': '@DNorrell', 'frequency': 6}, {'name': '@TrumpLasVegas', 'frequency': 1}, {'name': '@TrumpFerryPoint', 'frequency': 2}, {'name': '@TrumpGolfLA', 'frequency': 6}, {'name': '@TrumpCollection', 'frequency': 1}, {'name': '@belllabooo13', 'frequency': 1}, {'name': '@RealPro4Real', 'frequency': 4}]",105
98,"[{'name': '@foxandfriends', 'frequency': 4}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 39}, {'name': '@DonaldJTrumpJr', 'frequency': 1}, {'name': '@Trump', 'frequency': 3}, {'name': '@J', 'frequency': 6}, {'name': '@The', 'frequency': 1}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@fackinpeter', 'frequency': 2}, {'name': '@TurnberryBuzz', 'frequency': 1}, {'name': '@TrumpCollection', 'frequency': 1}, {'name': '@TrumpSoHo', 'frequency': 2}]",63
99,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 4}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@realDonaldTrump', 'frequency': 76}, {'name': '@marcorubio', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 2}, {'name': '@Mike', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 6}, {'name': '@Trump', 'frequency': 8}, {'name': '@greta', 'frequency': 9}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@TrumpScotland', 'frequency': 2}, {'name': '@MELANIATRUMP', 'frequency': 2}, {'name': '@AP', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 2}, {'name': '@J', 'frequency': 14}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@jacknicklaus', 'frequency': 2}, {'name': '@UnionLeader', 'frequency': 1}, {'name': '@Macys', 'frequency': 1}, {'name': '@JenniferJJacobs', 'frequency': 1}, {'name': '@FoxNewsInsider', 'frequency': 2}, {'name': '@TrumpToronto', 'frequency': 3}, {'name': '@HuffingtonPost', 'frequency': 1}, {'name': '@DMRegister', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 1}, {'name': '@fackinpeter', 'frequency': 1}, {'name': '@TrumpGolfLA', 'frequency': 1}, {'name': '@belllabooo13', 'frequency': 1}, {'name': '@CahlRStorrie', 'frequency': 2}, {'name': '@Joan', 'frequency': 1}]",155
100,"[{'name': '@foxandfriends', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 61}, {'name': '@oreillyfactor', 'frequency': 22}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@Trump', 'frequency': 2}, {'name': '@greta', 'frequency': 3}, {'name': '@J', 'frequency': 8}, {'name': '@The', 'frequency': 3}, {'name': '@jacknicklaus', 'frequency': 1}, {'name': '@UnionLeader', 'frequency': 1}, {'name': '@FoxNewsInsider', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 2}, {'name': '@Chris', 'frequency': 3}, {'name': '@TrumpFerryPoint', 'frequency': 2}, {'name': '@TurnberryBuzz', 'frequency': 3}, {'name': '@hillarysusans', 'frequency': 4}, {'name': '@nikkio', 'frequency': 1}]",126
101,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 4}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 4}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@RandPaul', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 70}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 2}, {'name': '@Trump', 'frequency': 4}, {'name': '@greta', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 2}, {'name': '@J', 'frequency': 4}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@ShawnJohnson', 'frequency': 1}, {'name': '@Forbes', 'frequency': 1}, {'name': '@BackOnTrackUSA', 'frequency': 2}, {'name': '@HuffingtonPost', 'frequency': 3}, {'name': '@ariannahuff', 'frequency': 1}, {'name': '@TrumpChicago', 'frequency': 1}, {'name': '@TrumpSoHo', 'frequency': 1}, {'name': '@belllabooo13', 'frequency': 1}, {'name': '@RealSQUEZZ', 'frequency': 2}, {'name': '@kyleraccio', 'frequency': 2}, {'name': '@TrumpGolfDC', 'frequency': 1}]",115
102,"[{'name': '@foxandfriends', 'frequency': 4}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 7}, {'name': '@EricTrump', 'frequency': 5}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@GOP', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 143}, {'name': '@ScottWalker', 'frequency': 1}, {'name': '@mike', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 2}, {'name': '@DonaldJTrumpJr', 'frequency': 1}, {'name': '@RealDonaldTrump', 'frequency': 3}, {'name': '@Mike', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 9}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@CNBC', 'frequency': 3}, {'name': '@Trump', 'frequency': 11}, {'name': '@MELANIATRUMP', 'frequency': 2}, {'name': '@tedcruz', 'frequency': 1}, {'name': '@J', 'frequency': 31}, {'name': '@politico', 'frequency': 2}, {'name': '@The', 'frequency': 4}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@JonahNRO', 'frequency': 1}, {'name': '@JohnLegere', 'frequency': 16}, {'name': '@TMobile', 'frequency': 17}, {'name': '@TrumpTowerNY', 'frequency': 3}, {'name': '@BackOnTrackUSA', 'frequency': 2}, {'name': '@AmSpec', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 1}, {'name': '@Chris', 'frequency': 5}, {'name': '@TrumpLasVegas', 'frequency': 2}, {'name': '@fackinpeter', 'frequency': 1}, {'name': '@dcfoodsafety', 'frequency': 2}, {'name': '@TrumpFerryPoint', 'frequency': 1}, {'name': '@TrumpChicago', 'frequency': 1}, {'name': '@MasterBaxter8', 'frequency': 2}, {'name': '@TrumpGolfLA', 'frequency': 3}, {'name': '@belllabooo13', 'frequency': 1}, {'name': '@espn', 'frequency': 1}, {'name': '@TrumpGolfDC', 'frequency': 1}, {'name': '@sternshow', 'frequency': 1}, {'name': '@RealPro4Real', 'frequency': 2}, {'name': '@Jackshallis', 'frequency': 2}]",306
