week,actors,cumulative
111,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 36}, {'name': '@jaketapper', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@Morning', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 2}, {'name': '@kimguilfoyle', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@JoeNBC', 'frequency': 3}, {'name': '@J', 'frequency': 6}, {'name': '@The', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@krauthammer', 'frequency': 1}, {'name': '@TrumpTowerNY', 'frequency': 1}, {'name': '@dcfoodsafety', 'frequency': 1}, {'name': '@ApprenticeNBC', 'frequency': 1}, {'name': '@PianoBecca', 'frequency': 1}]",62
112,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 14}, {'name': '@BreitbartNews', 'frequency': 2}, {'name': '@AnnCoulter', 'frequency': 2}, {'name': '@foxnews', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 44}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@nypost', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 1}, {'name': '@kimguilfoyle', 'frequency': 1}, {'name': '@Trump', 'frequency': 2}, {'name': '@greta', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 10}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 8}, {'name': '@The', 'frequency': 2}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@MissUniverse', 'frequency': 1}, {'name': '@FoxNewsInsider', 'frequency': 1}, {'name': '@fitsnews', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}, {'name': '@gretawire', 'frequency': 1}, {'name': '@TrumpLasVegas', 'frequency': 1}, {'name': '@fackinpeter', 'frequency': 1}]",105
113,"[{'name': '@CNN', 'frequency': 6}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 3}, {'name': '@AnnCoulter', 'frequency': 5}, {'name': '@realDonaldTrump', 'frequency': 114}, {'name': '@GeraldoRivera', 'frequency': 1}, {'name': '@marcorubio', 'frequency': 5}, {'name': '@mike', 'frequency': 2}, {'name': '@NBC', 'frequency': 2}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@RealDonaldTrump', 'frequency': 2}, {'name': '@Mike', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 4}, {'name': '@donlemon', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 3}, {'name': '@andersoncooper', 'frequency': 1}, {'name': '@EWErickson', 'frequency': 1}, {'name': '@J', 'frequency': 15}, {'name': '@The', 'frequency': 6}, {'name': '@David', 'frequency': 2}, {'name': '@CNNPolitics', 'frequency': 4}, {'name': '@NRO', 'frequency': 1}, {'name': '@Macys', 'frequency': 31}, {'name': '@DailyCaller', 'frequency': 1}, {'name': '@BackOnTrackUSA', 'frequency': 1}, {'name': '@bdean1468', 'frequency': 1}, {'name': '@nbc', 'frequency': 1}, {'name': '@AmSpec', 'frequency': 1}]",220
114,"[{'name': '@CNN', 'frequency': 6}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 3}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@GOP', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 36}, {'name': '@nypost', 'frequency': 1}, {'name': '@Reince', 'frequency': 2}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@AC360', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 3}, {'name': '@greta', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@meetthepress', 'frequency': 2}, {'name': '@AP', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 2}, {'name': '@EWErickson', 'frequency': 1}, {'name': '@J', 'frequency': 1}, {'name': '@GolfChannel', 'frequency': 3}, {'name': '@The', 'frequency': 3}, {'name': '@David', 'frequency': 1}, {'name': '@krauthammer', 'frequency': 8}, {'name': '@CNNPolitics', 'frequency': 5}, {'name': '@Macys', 'frequency': 8}, {'name': '@DailyCaller', 'frequency': 1}, {'name': '@Forbes', 'frequency': 5}, {'name': '@bdean1468', 'frequency': 1}, {'name': '@Newsmax', 'frequency': 3}, {'name': '@Chris', 'frequency': 1}]",111
115,"[{'name': '@CNN', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@BreitbartNews', 'frequency': 4}, {'name': '@AnnCoulter', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 23}, {'name': '@chucktodd', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 3}, {'name': '@greta', 'frequency': 2}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 5}, {'name': '@AP', 'frequency': 2}, {'name': '@J', 'frequency': 3}, {'name': '@The', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 2}, {'name': '@Macys', 'frequency': 3}, {'name': '@TIME', 'frequency': 1}, {'name': '@pennjillette', 'frequency': 3}, {'name': '@bdean1468', 'frequency': 1}, {'name': '@ariannahuff', 'frequency': 2}, {'name': '@fitsnews', 'frequency': 1}, {'name': '@Chris', 'frequency': 1}]",69
116,"[{'name': '@CNN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 9}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 2}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@GOP', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 74}, {'name': '@ScottWalker', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@mike', 'frequency': 1}, {'name': '@NBC', 'frequency': 2}, {'name': '@oreillyfactor', 'frequency': 6}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@chucktodd', 'frequency': 2}, {'name': '@DanScavino', 'frequency': 2}, {'name': '@AC360', 'frequency': 2}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@AP', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 1}, {'name': '@andersoncooper', 'frequency': 2}, {'name': '@J', 'frequency': 5}, {'name': '@The', 'frequency': 5}, {'name': '@Macys', 'frequency': 3}, {'name': '@ShawnJohnson', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 2}, {'name': '@bdean1468', 'frequency': 1}, {'name': '@stephenfhayes', 'frequency': 2}, {'name': '@nbc', 'frequency': 1}, {'name': '@ariannahuff', 'frequency': 1}, {'name': '@cspan', 'frequency': 3}, {'name': '@Chris', 'frequency': 1}]",144
117,"[{'name': '@CNN', 'frequency': 5}, {'name': '@seanhannity', 'frequency': 4}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 4}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 2}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 48}, {'name': '@ScottWalker', 'frequency': 4}, {'name': '@Morning', 'frequency': 1}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 3}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 1}, {'name': '@greta', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@politico', 'frequency': 1}, {'name': '@The', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 2}, {'name': '@MichaelCohen212', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@bdean1468', 'frequency': 3}, {'name': '@mcuban', 'frequency': 2}, {'name': '@AmSpec', 'frequency': 1}, {'name': '@Jennifer75AR', 'frequency': 1}, {'name': '@DMRegister', 'frequency': 1}]",97
118,"[{'name': '@foxandfriends', 'frequency': 14}, {'name': '@FoxNews', 'frequency': 20}, {'name': '@BretBaier', 'frequency': 2}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 3}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 2}, {'name': '@DRUDGE', 'frequency': 6}, {'name': '@realDonaldTrump', 'frequency': 67}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 2}, {'name': '@DanScavino', 'frequency': 4}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 14}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 4}, {'name': '@Trump', 'frequency': 2}, {'name': '@greta', 'frequency': 1}, {'name': '@TrumpTurnberry', 'frequency': 1}, {'name': '@J', 'frequency': 6}, {'name': '@David', 'frequency': 1}, {'name': '@krauthammer', 'frequency': 4}, {'name': '@MichaelCohen212', 'frequency': 2}, {'name': '@TIME', 'frequency': 3}, {'name': '@bdean1468', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}]",168
119,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@RandPaul', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 12}, {'name': '@mike', 'frequency': 1}, {'name': '@NBC', 'frequency': 2}, {'name': '@oreillyfactor', 'frequency': 3}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 3}, {'name': '@AP', 'frequency': 2}, {'name': '@EWErickson', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@HowardStern', 'frequency': 1}, {'name': '@nbc', 'frequency': 1}]",34
120,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 12}, {'name': '@ABC', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@J', 'frequency': 2}, {'name': '@politico', 'frequency': 2}, {'name': '@krauthammer', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 1}, {'name': '@TIME', 'frequency': 2}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@Chris', 'frequency': 1}]",31
121,"[{'name': '@CNN', 'frequency': 3}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 7}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 19}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@Morning', 'frequency': 1}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 9}, {'name': '@greta', 'frequency': 1}, {'name': '@J', 'frequency': 2}, {'name': '@The', 'frequency': 3}, {'name': '@krauthammer', 'frequency': 2}, {'name': '@FoxNewsInsider', 'frequency': 1}, {'name': '@AmSpec', 'frequency': 1}, {'name': '@Yankees', 'frequency': 1}]",57
122,"[{'name': '@CNN', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 8}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 8}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 4}, {'name': '@chucktodd', 'frequency': 1}, {'name': '@donlemon', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@greta', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@J', 'frequency': 1}, {'name': '@The', 'frequency': 2}, {'name': '@TrumpTowerNY', 'frequency': 1}]",37
123,"[{'name': '@CNN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@RandPaul', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 42}, {'name': '@jimmyfallon', 'frequency': 9}, {'name': '@oreillyfactor', 'frequency': 2}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@FallonTonight', 'frequency': 7}, {'name': '@Trump', 'frequency': 2}, {'name': '@greta', 'frequency': 2}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@The', 'frequency': 1}, {'name': '@club4growth', 'frequency': 7}, {'name': '@nbc', 'frequency': 2}, {'name': '@Chris', 'frequency': 2}]",93
124,"[{'name': '@CNN', 'frequency': 4}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 3}, {'name': '@AC360', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@club4growth', 'frequency': 2}, {'name': '@mcuban', 'frequency': 1}]",16
125,"[{'name': '@CNN', 'frequency': 3}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 4}, {'name': '@FoxNews', 'frequency': 19}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 34}, {'name': '@marcorubio', 'frequency': 3}, {'name': '@ScottWalker', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 5}, {'name': '@NBC', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 9}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 8}, {'name': '@greta', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@meetthepress', 'frequency': 1}, {'name': '@J', 'frequency': 9}, {'name': '@politico', 'frequency': 4}, {'name': '@The', 'frequency': 5}, {'name': '@BarackObama', 'frequency': 1}, {'name': '@nbc', 'frequency': 2}]",120
126,"[{'name': '@CNN', 'frequency': 8}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@60Minutes', 'frequency': 8}, {'name': '@DRUDGE', 'frequency': 2}, {'name': '@RandPaul', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 32}, {'name': '@ScottWalker', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 2}, {'name': '@donlemon', 'frequency': 8}, {'name': '@Trump', 'frequency': 1}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@greta', 'frequency': 1}, {'name': '@MELANIATRUMP', 'frequency': 1}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 7}, {'name': '@The', 'frequency': 2}, {'name': '@TIME', 'frequency': 2}, {'name': '@TrumpTowerNY', 'frequency': 1}]",86
127,"[{'name': '@CNN', 'frequency': 14}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@BretBaier', 'frequency': 4}, {'name': '@AnnCoulter', 'frequency': 3}, {'name': '@marklevinshow', 'frequency': 2}, {'name': '@foxnews', 'frequency': 1}, {'name': '@FaceTheNation', 'frequency': 2}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 68}, {'name': '@marcorubio', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@nypost', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@Morning', 'frequency': 1}, {'name': '@chucktodd', 'frequency': 2}, {'name': '@DanScavino', 'frequency': 2}, {'name': '@FoxNewsSunday', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@donlemon', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@meetthepress', 'frequency': 3}, {'name': '@ThisWeekABC', 'frequency': 2}, {'name': '@GStephanopoulos', 'frequency': 2}, {'name': '@EWErickson', 'frequency': 3}, {'name': '@J', 'frequency': 7}, {'name': '@politico', 'frequency': 2}, {'name': '@The', 'frequency': 5}, {'name': '@David', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 2}, {'name': '@stuartpstevens', 'frequency': 5}, {'name': '@Forbes', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@bdean1468', 'frequency': 1}, {'name': '@stephenfhayes', 'frequency': 1}, {'name': '@club4growth', 'frequency': 1}, {'name': '@nbc', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}]",161
128,"[{'name': '@CNN', 'frequency': 10}, {'name': '@seanhannity', 'frequency': 4}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 9}, {'name': '@NRA', 'frequency': 1}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 3}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 2}, {'name': '@GOP', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 63}, {'name': '@marcorubio', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@mike', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 2}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@CNBC', 'frequency': 3}, {'name': '@morningmika', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@greta', 'frequency': 2}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@andersoncooper', 'frequency': 1}, {'name': '@J', 'frequency': 14}, {'name': '@The', 'frequency': 1}, {'name': '@davidaxelrod', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 7}, {'name': '@DNorrell', 'frequency': 1}, {'name': '@BackOnTrackUSA', 'frequency': 1}, {'name': '@nbc', 'frequency': 1}]",147
129,"[{'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 6}, {'name': '@FoxNews', 'frequency': 26}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 6}, {'name': '@realDonaldTrump', 'frequency': 55}, {'name': '@ABC', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@FoxNewsSunday', 'frequency': 8}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 5}, {'name': '@FallonTonight', 'frequency': 1}, {'name': '@Trump', 'frequency': 3}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 2}, {'name': '@J', 'frequency': 14}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 2}, {'name': '@TrumpToronto', 'frequency': 1}, {'name': '@pennjillette', 'frequency': 1}]",139
130,"[{'name': '@OANN', 'frequency': 6}, {'name': '@CNN', 'frequency': 12}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@ByronYork', 'frequency': 8}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 80}, {'name': '@jaketapper', 'frequency': 2}, {'name': '@CBSNews', 'frequency': 13}, {'name': '@ABC', 'frequency': 3}, {'name': '@TODAYshow', 'frequency': 3}, {'name': '@NBC', 'frequency': 1}, {'name': '@SpeakerRyan', 'frequency': 1}, {'name': '@Reince', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@Morning', 'frequency': 5}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@Mike', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@CNBC', 'frequency': 10}, {'name': '@morningmika', 'frequency': 1}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@andersoncooper', 'frequency': 1}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 2}, {'name': '@J', 'frequency': 9}, {'name': '@politico', 'frequency': 5}, {'name': '@The', 'frequency': 6}, {'name': '@BornToBeGOP', 'frequency': 2}, {'name': '@CNNPolitics', 'frequency': 1}, {'name': '@TIME', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}]",198
131,"[{'name': '@OANN', 'frequency': 5}, {'name': '@CNN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 5}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 7}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@GOP', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 62}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@kilmeade', 'frequency': 1}, {'name': '@Morning', 'frequency': 4}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 11}, {'name': '@Mike', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 4}, {'name': '@CNBC', 'frequency': 1}, {'name': '@Trump', 'frequency': 3}, {'name': '@greta', 'frequency': 2}, {'name': '@MarkHalperin', 'frequency': 1}, {'name': '@J', 'frequency': 7}, {'name': '@politico', 'frequency': 2}, {'name': '@The', 'frequency': 2}, {'name': '@BornToBeGOP', 'frequency': 4}, {'name': '@David', 'frequency': 1}, {'name': '@TIME', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@TrumpTowerNY', 'frequency': 1}, {'name': '@nbc', 'frequency': 11}]",153
132,"[{'name': '@CNN', 'frequency': 6}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@GOP', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 33}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@ABC', 'frequency': 4}, {'name': '@Morning', 'frequency': 3}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@chucktodd', 'frequency': 1}, {'name': '@DonaldJTrumpJr', 'frequency': 2}, {'name': '@nbcsnl', 'frequency': 7}, {'name': '@piersmorgan', 'frequency': 2}, {'name': '@Mike', 'frequency': 1}, {'name': '@morningmika', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 3}, {'name': '@meetthepress', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 2}, {'name': '@J', 'frequency': 3}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@krauthammer', 'frequency': 1}, {'name': '@Forbes', 'frequency': 1}, {'name': '@nbc', 'frequency': 7}, {'name': '@Chris', 'frequency': 2}]",105
133,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 8}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 30}, {'name': '@ABC', 'frequency': 8}, {'name': '@IvankaTrump', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@kimguilfoyle', 'frequency': 3}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@AP', 'frequency': 2}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@politico', 'frequency': 1}, {'name': '@The', 'frequency': 2}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@bobvanderplaats', 'frequency': 1}, {'name': '@Macys', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 2}, {'name': '@BarbaraJWalters', 'frequency': 8}, {'name': '@JohnLegere', 'frequency': 2}, {'name': '@TMobile', 'frequency': 2}]",88
